epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
78,1.7787355190763872,1.7719525280791015,62.37078283587073,62.20828325320513,31.858838725293808,31.740159254807693
79,1.7779002585090125,1.7650846662559512,62.40886460002671,62.03801081730769,31.87913161057692,31.797125400641022
80,1.7767638736046278,1.7587266157605859,62.32586722088675,61.81797125400641,31.793160723824784,31.577398838141022
81,1.7772924888114898,1.7537124800116708,62.3428214309562,61.847706330128204,31.84882269965277,31.337796724759613
82,1.7755753560326037,1.7706456995697526,62.28684645432692,62.378712189503204,31.82279146634616,31.928898737980774
83,1.775318139208815,1.7673552443962903,62.28204710870727,62.0151617588141,31.787891877003204,31.814496945112182
84,1.7738957272794766,1.7988403421201302,62.209117922008545,63.03319686498397,31.769529163327988,32.885585687099365
85,1.7745329313394096,1.7604607654737685,62.21370860042735,61.83909880809295,31.747201772836533,31.590544871794876
86,1.773844307177087,1.7747396731395453,62.22142928685897,62.19106820913461,31.765825320512818,32.01090494791667
87,1.771826325239152,1.7531410508433907,62.13963174412393,61.63705679086539,31.738176916399567,31.444060496794876
88,1.7695865669948423,1.7796808551214873,62.08918644831731,62.271665915464745,31.662587222889954,32.04064002403847
89,1.7692944109917452,1.7537957044394437,62.05131335136218,61.704038962339745,31.692165798611114,31.468944060496796
90,1.7687076487793372,1.7480847118378546,62.01145791599893,61.64378630809295,31.640938000801285,31.375043820112182
91,1.7674001574866538,1.7623197025494823,61.97525415665064,61.86507787459936,31.62340995592949,31.833433493589737
92,1.766352729457948,1.7603419693679405,61.92100068442842,61.97681916065705,31.607864249465806,31.76989433092949
93,1.7657708071458798,1.782919530700243,61.93320771567842,62.74304512219551,31.589605869391022,32.50685471754808
94,1.7653455905075002,1.7615235712242001,61.91166282719017,61.865234375,31.59503121661325,31.656118539663467
95,1.7635241353199778,1.7439721443661256,61.83899447449252,61.29823342347756,31.560131627270295,31.29366361177884
96,1.762918978340478,1.7576284281180377,61.81515424679487,61.81812775440705,31.528883713942307,31.582876352163467
97,1.761232814266004,1.7437769448386882,61.84494148971688,61.212471203926285,31.496488131009613,31.27488356370192
98,1.7599701898283937,1.7353523246166356,61.76653478899573,61.03327824519231,31.469413561698715,31.012275891426285
99,1.7602169648863566,1.7407790327046173,61.778585319845085,61.35879907852564,31.48589827056624,31.230280949519226
100,1.7597016314378915,1.741405739598215,61.76330044738248,61.29745092147436,31.46492721688034,31.109306139823715
101,1.7576653285700286,1.7476207955123988,61.68301574185363,61.31357046274039,31.413803752670944,31.431853465544876
102,1.7464830779398863,1.7351238091352383,61.2319815872062,61.062074318910255,31.102315788595092,31.18442633213141
103,1.7453728299110363,1.7266530186766782,61.19525615985577,60.712452423878204,31.09130859375,30.783315805288467
104,1.7453150540017164,1.7382516303522817,61.16719042134081,61.12858698918269,31.080979567307693,31.148431239983978
105,1.7462937363192566,1.732038832974071,61.232138087606835,60.99634415064103,31.0760237212874,30.980662810496796
106,1.747031969153601,1.7356424485087,61.21586204594017,61.00902068309295,31.11968733306624,31.105237129407058
107,1.7464485865277357,1.7436371935051658,61.24502328725961,61.2514398036859,31.087083082932693,31.239201472355774
108,1.7473143614892266,1.747519549359239,61.24330178285256,61.36991060697115,31.102054954594024,31.598056891025635
109,1.7476073255937579,1.735533520312553,61.273558526976494,61.0927483974359,31.129755525507477,30.938407702323715
110,1.7476088639635305,1.7586080313832588,61.24789246127137,61.78823617788461,31.121982672275635,31.797594901842942
111,1.7479548789401593,1.7334269805156883,61.255404480502136,60.89164538261218,31.121565337873932,31.043888972355774
112,1.7485160688177133,1.7280943007506908,61.26385550213675,60.67802233573718,31.11441848624466,30.67470452724359
113,1.7481169009055846,1.767193489055782,61.256917317708336,61.97556715745192,31.13382453592415,32.23329201722757
114,1.7479027338071256,1.7429614816092698,61.23234675480769,61.24737079326923,31.156830094818375,31.255947015224365
115,1.7480360684104455,1.7391926752159355,61.21121920072115,60.997752654246796,31.12855568910257,31.298984625400635
116,1.7493829901815734,1.7354480234890406,61.310127453926285,61.08241937099359,31.16022093683226,31.166741786858978
117,1.7485696518968823,1.741501611917043,61.317587306356835,61.20167267628205,31.108575804620727,31.107271634615387
118,1.7488254533491583,1.7502539245643465,61.28190521501068,61.4223382411859,31.116870325854705,31.599308894230774
119,1.7485217182204509,1.7367445373816643,61.256969484508545,60.917154947916664,31.122817341079056,31.106645633012818
120,1.749000399843113,1.770330360564213,61.30652794471154,61.98746118790064,31.151822081997864,32.219050480769226
121,1.7493376574582524,1.7405061120628558,61.291138738648506,61.307779947916664,31.133928869524567,31.304149138621796
122,1.749555038113115,1.7427474057278745,61.26526400574252,61.29635541866987,31.102785289797012,31.343274238782058
123,1.7500019260387645,1.7671265406709444,61.29865075787927,62.09732446915064,31.145927233573715,32.049404046474365
124,1.7504334390067902,1.7299640362381559,61.33360251402244,60.74703901241987,31.172949636084397,30.843411959134613
125,1.7492925428236141,1.7298847906678043,61.31816114115919,60.76441055689103,31.149213741987182,30.84262945713141
126,1.7496751891051092,1.744185340574544,61.276532034588676,61.31419646434295,31.10638479901175,31.215100410657058
127,1.7504323913086939,1.741385265810748,61.33480235042735,61.1293694911859,31.146188067574784,31.286308092948715
128,1.7499346053625784,1.7547911664410212,61.318213307959404,61.52281149839744,31.195172692975433,31.568634815705124
129,1.749848349003965,1.736468854871092,61.31137945713141,60.943916516426285,31.16105560563568,31.12746018629808
130,1.7493609010090685,1.7450692001032457,61.29541641626603,61.273506360176285,31.15281325120192,31.41682942708333
131,1.7498037194212277,1.7358006770168102,61.30198943309295,60.94876802884615,31.162464109241455,31.11165364583333
132,1.7493906741500156,1.748391521480022,61.259316990518165,61.47586137820513,31.10831497061966,31.33607522035257
133,1.7494961741324673,1.7297141637417297,61.313622629540596,60.80557016225961,31.168932792467942,30.798183343349365
134,1.7497678426468475,1.735237945643558,61.26380333533654,60.87098732972756,31.139354216746796,31.09850761217949
135,1.7496735278803568,1.749196268513072,61.29082573784722,61.30856244991987,31.198250534188034,31.59117087339743
136,1.750099974580937,1.7475282090158426,61.32342998798077,61.39056865985577,31.157456096420944,31.201328375400635
137,1.750278863737471,1.7486258413144895,61.30939711872329,61.53454902844551,31.158864600026703,31.534204727564102
138,1.749489699689369,1.7269747421441701,61.298807258279915,60.59758112980769,31.161994608039535,30.814302884615387
139,1.7502271529032378,1.7373558022425128,61.33125500801282,61.01559369991987,31.178479316907058,31.032777443910263
140,1.7498054365890148,1.760941197137305,61.28018371060363,61.66929587339744,31.152604584001068,31.91324869791667
141,1.750512682999938,1.7336737488994214,61.31137945713141,60.85878029847756,31.199554704193375,30.91994065504808
142,1.7500701694088614,1.7375799468207753,61.309449285523506,60.99728315304487,31.166011451655976,31.10398512620192
143,1.7485168197980294,1.7324303745445855,61.22989491519765,60.84735576923077,31.076388888888886,31.045766977163467
144,1.7494182277980268,1.7371231631293016,61.28034021100427,61.02247971754808,31.1336680355235,31.206962389823715
145,1.7496760557923052,1.740537819942125,61.2930167434562,60.96895658052885,31.145509899172012,31.388033353365387
146,1.7496995751260438,1.7337453896987614,61.28409622061966,60.84156525440705,31.174410306490387,31.07237204527243
147,1.7499713111414104,1.7657498874267241,61.30480644030449,61.91265399639423,31.15912543402777,31.81308844150641
148,1.7493060160046205,1.7465556267281779,61.321499816372864,61.22546073717949,31.120835002670944,31.385998848157058
149,1.7491630136361744,1.7299696893161849,61.27449752938034,60.77317457932692,31.160064436431625,30.831987429887818
150,1.7492939531962333,1.7708855952747773,61.317952473958336,62.08261343149039,31.120417668269226,32.16975285456731
151,1.7492645275102467,1.778882603394614,61.28086187900641,62.276673928285255,31.14707490317842,32.500907702323715
152,1.7493664528378563,1.746256236512496,61.28962590144231,61.24721429286859,31.111966646634613,31.494453625801285
153,1.7493113590897913,1.750412196412911,61.29692925347222,61.35723407451923,31.15823859842415,31.617932441907058
154,1.7494477041575134,1.7482044042296296,61.27867087339744,61.39338566706731,31.174305972889954,31.32277268629808
155,1.7492161875542922,1.7391423084633202,61.29901592548077,61.14173302283654,31.085465912126068,31.124799679487182
156,1.7496904698797526,1.7697509963006433,61.299224592681625,62.06555488782051,31.167054787660263,32.06583658854167
157,1.7494809596011272,1.738275966931094,61.319100143563034,61.186961638621796,31.11739199385684,31.276918068910263
158,1.7499612665966027,1.7310027406492736,61.26886351495727,60.91480744190705,31.168150290464737,30.808668870192307
159,1.7498112518308508,1.7795888654949614,61.31826547475961,62.317207532051285,31.17279313568376,32.513114733573715
160,1.7502672432515867,1.7332694105780087,61.30464993990385,60.87756034655449,31.165124616052353,30.86031400240384
161,1.7496409957957828,1.7507343299240836,61.24481462005876,61.46349784655449,31.127616686698715,31.591483874198715
162,1.7500038715159028,1.7330831643492461,61.30084176348825,60.745787009214745,31.16861979166667,31.095690604967942
163,1.7502300969810567,1.7469619233131362,61.34048853165064,61.43000676081731,31.1763926448985,31.50133964342949
164,1.7494805407606893,1.7664187728247411,61.29666841947115,61.808268229166664,31.147648737980774,32.13203625801282
165,1.7495276924127188,1.7526088397286144,61.29938109308227,61.73267853565705,31.14253639155983,31.441399989983978
166,1.7498836603461423,1.7397530491490705,61.291608239850426,61.06097881610577,31.119635166266022,31.063921023637818
167,1.7501425790067158,1.729867723479681,61.28826956463675,60.75329902844551,31.13752837873932,30.83605644030449
168,1.7500795954599595,1.735952709325946,61.295572916666664,61.01058568709936,31.162568442841874,31.021039913862182
169,1.7498020816626203,1.733857902759598,61.26703767694978,60.94203851161859,31.108836638621796,31.021039913862182
170,1.7506532752010813,1.735967814650977,61.342627370459404,60.92419746594551,31.19219918536325,31.158134264823715
171,1.7496712500723,1.7589229515454066,61.283731053018165,61.755684094551285,31.107167301014954,31.90245017027243
172,1.7503515983271039,1.7424462551429407,61.30089393028846,61.18915264423077,31.150048410790603,31.365653796073715
173,1.7498634103685617,1.7376155851982333,61.29254724225427,61.12154447115385,31.170497796474365,31.253130008012818
174,1.7499689995351,1.741945997427161,61.30386743790064,61.16160857371795,31.163037944043808,31.267058543669876
175,1.7504333082395487,1.744340142309785,61.297920422676285,60.90760842347756,31.184008997729705,31.27597906650641
176,1.7504459732076807,1.747176980587821,61.31195329193376,61.36099008413461,31.15187424879808,31.363775791266022
177,1.7498294443974638,1.7328882184617844,61.301624265491455,60.81214317908654,31.139354216746796,31.02620442708333
178,1.7499758386268065,1.7441229260452344,61.308197282318375,61.22326973157051,31.146814069177353,31.27347506009616
179,1.750238177135714,1.7402356127780736,61.307519113915596,61.21998322315705,31.133511535122864,31.31510416666667
180,1.750345474586655,1.729492968578714,61.3017807658921,60.7509515224359,31.16731562166133,30.90366461338141
181,1.7501172359841757,1.736718603689578,61.27616686698718,61.07662885616987,31.149526742788467,31.085518078926285
182,1.7509071917679064,1.7384775687126257,61.33595002003205,60.84375626001603,31.173106136485046,31.030116937099365
183,1.7497562393386903,1.7430855765837454,61.31946531116453,61.35817307692308,31.157403929620727,31.290220602964737
184,1.7505401326582217,1.739993362288563,61.312579293536324,61.15096654647436,31.14577073317308,31.062199519230774
185,1.74672356271782,1.732280481007668,61.17026826255342,60.76206305088141,31.09762077657585,30.89490059094551
186,1.747696796241097,1.7413413678678364,61.23443342681624,61.2331292568109,31.07957106370192,31.24953049879808
187,1.7486588345665453,1.7501531382026418,61.26234266493056,61.23344225761218,31.162933610443375,31.712615184294876
188,1.7492372191901135,1.7513426700698358,61.27741887019231,61.501057942708336,31.153126252003204,31.70259915865384
189,1.7493609512686474,1.7694286653988969,61.294007912660255,62.07181490384615,31.14107572115384,32.31701973157051
190,1.7491927249914305,1.759086175378448,61.27225435697115,61.66397485977564,31.16011660323184,32.04142252604167
191,1.7493380669536245,1.7679100047639504,61.2777840377938,61.86945988581731,31.147857405181625,32.06114157652243
192,1.7495032601122162,1.7410469800064068,61.301206931089745,61.29713792067308,31.131111862313034,31.063138521634613
193,1.7491134693925707,1.7477865432092818,61.32744683159722,61.309814453125,31.14206689035791,31.442651993189102
194,1.7490342710421891,1.7504525435707854,61.295990251068375,61.44706530448718,31.117548494257477,31.589605869391022
195,1.7495296619450436,1.738253815389516,61.319726145165596,61.15018404447115,31.163090110844024,31.137632712339737
196,1.7497515255250993,1.7482949702001254,61.283365885416664,61.36631109775641,31.183278662526703,31.539995242387818
197,1.7493527885048816,1.7505262994378334,61.30939711872329,61.5512945713141,31.132833366720092,31.673333583733978
198,1.7497351641456287,1.7356113380325648,61.322803986378204,60.940004006410255,31.170654296875,31.02213541666667
199,1.7495713162625957,1.7432821599702435,61.26891568175748,61.236885266426285,31.15782126402243,31.29835862379808
200,1.7493550952874188,1.7408281375922878,61.28764356303419,60.95721905048077,31.14081488715277,31.18802584134616
